id,class,min_x,min_y,max_x,max_y,counter
1,Smoke,631,0,889,207,1911
0,Fire,911,0,1124,113,1912
1,Smoke,737,0,916,132,1912
1,Smoke,554,0,758,247,1912
0,Fire,911,0,1124,113,1913
1,Smoke,554,0,758,246,1913
0,Fire,763,0,1124,132,1914
1,Smoke,534,0,841,246,1914
0,Fire,781,0,1124,126,1915
1,Smoke,548,0,773,253,1915
1,Smoke,546,0,1126,249,1916
1,Smoke,545,0,1128,255,1917
1,Smoke,545,0,1128,255,1918
1,Smoke,545,0,1129,255,1919
1,Smoke,751,31,894,173,1920
0,Fire,904,0,1134,115,1920
1,Smoke,534,0,844,221,1920
1,Smoke,641,78,774,221,1921
0,Fire,764,0,1133,178,1921
1,Smoke,746,42,894,177,1922
1,Smoke,793,0,1133,115,1922
1,Smoke,535,0,776,221,1922
1,Smoke,746,42,894,177,1923
0,Fire,793,0,1133,115,1923
1,Smoke,537,0,776,222,1923
0,Fire,793,0,1132,121,1924
1,Smoke,531,0,896,227,1924
0,Fire,793,0,1132,121,1925
1,Smoke,532,0,896,227,1925
0,Fire,886,0,1147,125,1926
1,Smoke,515,0,896,226,1926
0,Fire,794,0,1137,118,1927
1,Smoke,517,0,896,227,1927
0,Fire,798,0,1155,126,1928
1,Smoke,514,0,896,236,1928
0,Fire,799,0,1154,132,1929
1,Smoke,513,0,896,235,1929
0,Fire,799,0,1160,134,1930
1,Smoke,513,0,896,238,1930
0,Fire,799,0,1160,134,1931
1,Smoke,514,0,896,237,1931
1,Smoke,512,0,1160,275,1932
1,Smoke,521,151,671,275,1933
0,Fire,801,0,1159,143,1933
1,Smoke,508,0,828,275,1933
1,Smoke,517,0,1165,275,1934
1,Smoke,521,152,663,286,1935
1,Smoke,519,0,1165,274,1935
1,Smoke,513,0,1179,287,1936
1,Smoke,513,0,1178,287,1937
1,Smoke,477,0,1224,456,1938
1,Smoke,777,301,945,439,1939
1,Smoke,454,301,657,445,1939
1,Smoke,432,0,1223,316,1939
1,Smoke,454,354,699,557,1940
1,Smoke,432,0,1279,505,1940
1,Smoke,149,0,318,147,1940
0,Fire,842,0,1171,127,1941
1,Smoke,512,0,924,287,1941
0,Fire,842,0,1171,127,1942
1,Smoke,512,0,924,288,1942
1,Smoke,512,0,1170,287,1943
1,Smoke,418,0,877,68,1944
1,Smoke,413,0,1203,514,1945
0,Fire,183,0,386,151,1945
0,Fire,925,0,1260,133,1946
1,Smoke,454,300,660,519,1947
1,Smoke,765,275,954,502,1947
0,Fire,925,0,1260,133,1947
1,Smoke,184,0,936,322,1947
1,Smoke,454,304,660,473,1948
1,Smoke,897,0,1260,133,1948
1,Smoke,452,304,646,479,1949
1,Smoke,764,275,954,521,1949
1,Smoke,415,0,868,139,1950
0,Fire,962,0,1160,126,1951
1,Smoke,632,0,769,196,1951
0,Fire,962,0,1160,121,1952
1,Smoke,632,0,769,203,1952
0,Fire,958,0,1160,121,1953
1,Smoke,631,0,775,261,1953
0,Fire,266,0,613,87,1953
0,Fire,958,0,1160,120,1954
1,Smoke,629,0,775,261,1954
0,Fire,192,0,613,135,1954
0,Fire,958,0,1160,121,1955
1,Smoke,616,0,770,261,1955
0,Fire,192,0,613,135,1955
1,Smoke,631,0,854,161,1956
0,Fire,964,0,1159,113,1957
0,Fire,958,0,1164,120,1958
0,Fire,275,0,592,83,1958
0,Fire,959,0,1165,121,1959
0,Fire,197,0,592,134,1959
0,Fire,959,0,1164,119,1960
0,Fire,335,0,592,83,1960
0,Fire,959,0,1164,119,1961
0,Fire,335,0,592,83,1961
0,Fire,959,0,1162,112,1962
1,Smoke,631,0,865,202,1962
0,Fire,338,0,620,81,1962
0,Fire,954,0,1155,104,1963
1,Smoke,624,0,860,146,1963
0,Fire,954,0,1154,109,1964
1,Smoke,580,0,859,148,1964
0,Fire,951,0,1158,114,1965
1,Smoke,581,0,859,203,1965
0,Fire,951,0,1161,114,1966
1,Smoke,580,0,859,203,1966
0,Fire,951,0,1161,116,1967
1,Smoke,581,0,859,159,1967
0,Fire,364,0,592,81,1967
0,Fire,905,0,1176,114,1968
0,Fire,345,0,875,154,1968
0,Fire,892,0,1179,117,1969
0,Fire,327,0,703,153,1969
0,Fire,892,0,1225,166,1970
0,Fire,323,0,703,152,1970
0,Fire,894,0,1225,166,1971
0,Fire,323,0,631,96,1971
0,Fire,1019,0,1184,124,1972
0,Fire,319,0,596,95,1972
0,Fire,1019,0,1184,124,1973
0,Fire,319,0,596,95,1973
0,Fire,1015,0,1183,124,1974
1,Smoke,636,0,875,133,1974
0,Fire,310,0,617,95,1974
0,Fire,881,0,1184,121,1975
0,Fire,160,0,607,152,1975
0,Fire,878,0,1177,113,1976
0,Fire,160,0,596,152,1976
0,Fire,875,0,1180,124,1977
0,Fire,159,0,595,151,1977
0,Fire,874,0,1180,124,1978
0,Fire,159,0,590,151,1978
0,Fire,874,0,1179,122,1979
0,Fire,159,0,589,154,1979
1,Smoke,616,0,1174,150,1980
0,Fire,261,0,564,121,1980
0,Fire,867,0,1181,116,1981
1,Smoke,584,0,711,150,1981
0,Fire,157,0,572,156,1981
0,Fire,866,0,1190,130,1982
1,Smoke,584,0,766,150,1982
0,Fire,158,0,572,156,1982
0,Fire,862,0,1190,130,1983
0,Fire,156,0,572,158,1983
0,Fire,159,13,560,155,1984
0,Fire,875,0,1165,109,1984
0,Fire,159,13,559,155,1985
0,Fire,875,0,1165,109,1985
0,Fire,158,13,558,157,1986
0,Fire,877,0,1165,108,1986
1,Smoke,566,0,921,63,1987
0,Fire,191,27,544,137,1988
1,Smoke,565,0,944,223,1988
1,Smoke,161,45,377,158,1989
1,Smoke,561,0,948,223,1989
0,Fire,159,27,544,158,1990
1,Smoke,549,0,944,224,1990
0,Fire,160,25,551,158,1991
1,Smoke,542,0,943,225,1991
0,Fire,159,32,567,160,1993
1,Smoke,726,0,942,95,1993
1,Smoke,539,0,716,217,1993
0,Fire,283,35,548,125,1994
1,Smoke,545,0,698,212,1994
0,Fire,258,35,549,138,1995
1,Smoke,540,0,700,212,1995
1,Smoke,161,33,568,162,1996
1,Smoke,537,0,699,235,1996
1,Smoke,161,33,568,162,1997
1,Smoke,537,0,699,235,1997
1,Smoke,161,33,578,165,1999
1,Smoke,536,14,702,235,1999
1,Smoke,159,34,578,165,2000
1,Smoke,537,14,702,236,2000
1,Smoke,0,0,1279,719,2001
1,Smoke,594,422,882,719,2002
1,Smoke,725,56,836,224,2002
1,Smoke,1118,0,1279,115,2002
1,Smoke,157,0,706,271,2002
1,Smoke,594,421,882,719,2003
1,Smoke,1118,0,1279,115,2003
1,Smoke,140,0,707,244,2003
1,Smoke,596,420,895,719,2004
1,Smoke,1118,0,1279,115,2004
1,Smoke,139,0,1156,244,2004
1,Smoke,596,419,921,719,2005
1,Smoke,655,252,819,391,2005
1,Smoke,1118,0,1279,116,2005
0,Fire,893,0,1162,140,2005
1,Smoke,137,0,876,314,2005
1,Smoke,578,356,917,719,2006
1,Smoke,1118,0,1279,116,2006
1,Smoke,594,378,917,719,2007
1,Smoke,656,241,826,391,2007
1,Smoke,137,0,1279,325,2007
1,Smoke,595,405,917,719,2009
1,Smoke,657,239,825,391,2009
1,Smoke,137,0,1279,321,2009
1,Smoke,146,0,848,238,2010
1,Smoke,635,0,867,186,2011
1,Smoke,615,0,867,207,2012
1,Smoke,565,0,856,207,2013
1,Smoke,547,0,847,208,2014
1,Smoke,547,0,847,206,2015
0,Fire,526,112,803,292,2016
0,Fire,524,119,806,293,2017
0,Fire,524,69,831,298,2018
0,Fire,606,47,810,299,2019
0,Fire,598,47,808,302,2020
0,Fire,598,47,808,302,2021
0,Fire,585,60,808,297,2022
0,Fire,632,143,797,300,2023
0,Fire,607,152,793,310,2024
1,Smoke,612,46,825,311,2026
1,Smoke,611,46,824,311,2027
1,Smoke,606,0,852,314,2028
1,Smoke,568,28,834,312,2029
1,Smoke,548,38,823,311,2030
1,Smoke,567,22,830,313,2031
1,Smoke,588,18,832,315,2032
1,Smoke,588,19,831,315,2033
1,Smoke,593,0,848,316,2034
1,Smoke,552,0,851,101,2058
1,Smoke,422,298,775,635,2059
1,Smoke,858,259,1042,363,2059
1,Smoke,360,155,511,302,2059
1,Smoke,1079,0,1257,123,2059
1,Smoke,118,0,706,165,2059
1,Smoke,422,298,796,680,2060
1,Smoke,118,0,1257,281,2060
1,Smoke,481,397,681,661,2061
0,Fire,162,0,1144,166,2061
1,Smoke,482,399,676,664,2062
0,Fire,157,0,1219,166,2062
1,Smoke,458,376,676,681,2063
0,Fire,157,0,1219,166,2063
0,Fire,164,20,402,141,2064
0,Fire,946,0,1134,137,2064
1,Smoke,425,0,861,156,2064
1,Smoke,481,394,783,661,2065
0,Fire,156,0,1145,166,2065
1,Smoke,459,376,781,636,2066
0,Fire,155,0,1222,166,2066
1,Smoke,459,376,781,663,2067
0,Fire,155,0,1225,166,2067
1,Smoke,459,376,781,663,2068
0,Fire,155,0,1225,165,2068
1,Smoke,478,376,779,719,2069
0,Fire,155,0,1225,166,2069
0,Fire,161,32,402,155,2070
0,Fire,883,0,1139,137,2070
1,Smoke,626,0,866,157,2070
1,Smoke,424,0,599,117,2070
0,Fire,160,32,403,155,2071
0,Fire,599,0,1137,157,2071
1,Smoke,424,0,585,117,2071
0,Fire,161,32,403,155,2072
0,Fire,599,0,1139,157,2072
1,Smoke,424,0,586,117,2072
0,Fire,159,32,403,153,2073
0,Fire,918,0,1139,141,2073
1,Smoke,599,0,878,157,2073
1,Smoke,424,0,586,117,2073
0,Fire,159,26,405,153,2074
0,Fire,909,0,1140,140,2074
1,Smoke,599,0,879,157,2074
1,Smoke,421,0,584,118,2074
0,Fire,160,26,403,152,2075
0,Fire,909,0,1140,140,2075
1,Smoke,599,0,879,157,2075
1,Smoke,421,0,584,118,2075
0,Fire,160,26,404,154,2076
0,Fire,918,0,1141,145,2076
1,Smoke,645,0,864,134,2076
1,Smoke,421,0,618,118,2076
1,Smoke,0,459,140,719,2077
1,Smoke,482,394,788,719,2077
1,Smoke,463,152,633,307,2077
0,Fire,817,0,1256,201,2077
1,Smoke,153,0,798,185,2077
1,Smoke,0,458,140,719,2078
1,Smoke,482,394,779,719,2078
1,Smoke,1177,333,1279,514,2078
1,Smoke,459,153,633,307,2078
0,Fire,815,0,1259,201,2078
1,Smoke,154,0,792,185,2078
1,Smoke,0,459,140,719,2079
1,Smoke,482,394,788,719,2079
1,Smoke,1185,328,1279,542,2079
1,Smoke,459,153,633,307,2079
0,Fire,813,0,1279,201,2079
1,Smoke,154,0,791,185,2079
1,Smoke,0,459,140,719,2080
1,Smoke,482,394,788,719,2080
1,Smoke,1178,328,1279,542,2080
1,Smoke,459,153,633,307,2080
0,Fire,817,0,1279,201,2080
1,Smoke,153,0,791,185,2080
1,Smoke,0,454,140,719,2081
1,Smoke,477,357,788,719,2081
1,Smoke,1177,328,1279,542,2081
0,Fire,96,165,220,479,2081
0,Fire,815,0,1279,218,2081
1,Smoke,152,0,785,314,2081
0,Fire,157,34,418,176,2083
0,Fire,907,0,1143,153,2083
1,Smoke,636,0,879,197,2084
1,Smoke,635,0,879,216,2085
1,Smoke,634,0,879,140,2086
1,Smoke,632,0,879,216,2087
1,Smoke,559,0,864,127,2088
1,Smoke,632,0,878,219,2089
1,Smoke,632,0,879,224,2090
1,Smoke,635,0,873,217,2091
1,Smoke,635,0,873,219,2092
1,Smoke,633,0,872,222,2093
1,Smoke,552,0,857,217,2094
1,Smoke,632,0,881,213,2095
1,Smoke,632,0,881,216,2096
1,Smoke,632,0,885,216,2097
1,Smoke,632,0,881,216,2098
1,Smoke,632,0,881,216,2099
1,Smoke,551,0,856,101,2100
1,Smoke,539,0,838,225,2101
0,Fire,917,0,1107,100,2102
1,Smoke,531,0,839,225,2102
0,Fire,918,0,1108,100,2103
1,Smoke,531,0,839,225,2103
0,Fire,918,0,1108,100,2104
1,Smoke,532,0,839,225,2104
0,Fire,918,0,1108,101,2105
1,Smoke,523,0,839,229,2105
0,Fire,878,0,1110,105,2107
1,Smoke,520,0,763,229,2107
0,Fire,916,0,1166,102,2108
1,Smoke,523,0,763,229,2108
0,Fire,916,0,1166,103,2109
1,Smoke,519,0,763,229,2109
0,Fire,915,0,1166,103,2110
1,Smoke,526,0,763,229,2110
0,Fire,915,0,1166,103,2111
1,Smoke,522,0,763,229,2111
0,Fire,907,0,1125,105,2112
1,Smoke,514,0,879,215,2112
1,Smoke,592,38,749,215,2113
0,Fire,905,0,1125,107,2113
1,Smoke,594,59,750,207,2114
0,Fire,931,0,1172,138,2114
1,Smoke,678,0,885,95,2114
0,Fire,903,0,1177,137,2115
1,Smoke,593,0,885,204,2115
1,Smoke,375,138,965,680,2116
0,Fire,894,0,1279,213,2116
1,Smoke,560,0,875,198,2116
0,Fire,195,0,521,230,2116
1,Smoke,375,60,965,680,2117
0,Fire,895,0,1279,213,2117
1,Smoke,560,0,875,204,2117
0,Fire,195,0,482,230,2117
1,Smoke,525,0,875,180,2118
1,Smoke,375,60,961,680,2119
1,Smoke,195,0,1279,230,2119
1,Smoke,645,65,819,220,2124
1,Smoke,433,0,980,63,2124
1,Smoke,683,343,884,438,2125
0,Fire,896,0,1122,147,2125
1,Smoke,240,0,816,261,2125
1,Smoke,525,456,758,719,2126
1,Smoke,735,338,937,505,2126
0,Fire,895,0,1118,157,2126
1,Smoke,237,0,839,324,2126
1,Smoke,525,456,756,719,2127
1,Smoke,738,345,917,501,2127
0,Fire,895,0,1120,156,2127
1,Smoke,237,0,825,327,2127
1,Smoke,525,456,758,719,2128
1,Smoke,734,338,932,505,2128
0,Fire,895,0,1118,158,2128
1,Smoke,236,0,839,330,2128
1,Smoke,525,456,756,719,2129
1,Smoke,735,343,919,505,2129
0,Fire,895,0,1118,157,2129
1,Smoke,237,0,840,326,2129
1,Smoke,435,0,861,221,2130
0,Fire,893,0,1112,149,2131
1,Smoke,432,0,824,264,2131
1,Smoke,434,0,793,220,2132
0,Fire,905,0,1107,136,2133
1,Smoke,427,0,793,220,2133
1,Smoke,243,0,793,217,2134
1,Smoke,243,0,793,217,2135
0,Fire,902,0,1111,137,2136
1,Smoke,238,0,862,217,2136
1,Smoke,631,0,863,147,2137
1,Smoke,221,0,595,83,2137
1,Smoke,630,0,866,147,2138
1,Smoke,136,0,595,84,2138
1,Smoke,648,0,866,147,2139
1,Smoke,136,0,595,87,2139
1,Smoke,647,0,866,149,2140
1,Smoke,134,0,595,87,2140
1,Smoke,647,0,866,147,2141
1,Smoke,134,0,595,87,2141
1,Smoke,131,0,591,103,2142
0,Fire,935,0,1125,147,2143
1,Smoke,613,0,863,152,2143
1,Smoke,131,0,587,110,2143
0,Fire,935,0,1120,139,2144
1,Smoke,614,0,865,152,2144
1,Smoke,131,0,588,114,2144
0,Fire,933,0,1125,147,2145
1,Smoke,614,0,863,154,2145
1,Smoke,131,0,591,115,2145
1,Smoke,617,0,744,153,2146
1,Smoke,125,0,598,128,2146
1,Smoke,617,0,742,154,2147
1,Smoke,131,0,609,128,2147
1,Smoke,135,0,898,144,2148
1,Smoke,135,0,597,126,2149
1,Smoke,613,0,742,143,2150
1,Smoke,135,0,595,135,2150
1,Smoke,302,0,595,126,2151
1,Smoke,135,0,298,132,2151
1,Smoke,618,0,743,149,2152
1,Smoke,136,0,595,136,2152
1,Smoke,135,0,595,132,2153
1,Smoke,649,0,902,85,2154
1,Smoke,276,12,443,124,2162
1,Smoke,653,0,936,103,2166
1,Smoke,175,13,406,168,2167
1,Smoke,679,0,866,133,2167
1,Smoke,173,13,405,168,2168
0,Fire,913,0,1143,111,2168
1,Smoke,680,0,866,132,2168
1,Smoke,413,0,654,102,2168
1,Smoke,237,20,389,157,2169
1,Smoke,237,20,389,158,2170
1,Smoke,225,20,389,159,2171
1,Smoke,225,21,388,156,2172
1,Smoke,655,0,821,114,2172
1,Smoke,217,21,388,167,2173
1,Smoke,692,0,861,125,2173
1,Smoke,202,21,385,167,2174
1,Smoke,686,0,861,125,2174
1,Smoke,203,21,385,167,2175
1,Smoke,686,0,861,125,2175
1,Smoke,589,0,818,145,2176
1,Smoke,133,0,554,206,2176
1,Smoke,591,0,818,145,2177
1,Smoke,133,0,554,206,2177
1,Smoke,788,216,1042,535,2178
1,Smoke,164,25,367,201,2178
1,Smoke,626,0,1064,203,2178
1,Smoke,777,354,959,534,2179
1,Smoke,164,35,367,201,2179
1,Smoke,617,0,796,135,2179
1,Smoke,163,0,553,206,2180
1,Smoke,463,0,1202,662,2181
1,Smoke,576,0,799,254,2181
1,Smoke,134,0,577,213,2181
1,Smoke,496,0,1202,662,2182
1,Smoke,576,0,799,254,2182
1,Smoke,134,0,577,213,2182
1,Smoke,495,0,1202,662,2183
1,Smoke,576,0,797,254,2183
1,Smoke,134,0,577,213,2183
1,Smoke,496,425,718,540,2184
1,Smoke,525,0,1202,662,2184
1,Smoke,134,0,575,214,2184
1,Smoke,496,425,718,534,2185
1,Smoke,525,0,1240,662,2185
1,Smoke,134,0,575,220,2185
1,Smoke,497,0,1220,662,2186
1,Smoke,134,0,575,220,2186
1,Smoke,464,0,1202,663,2187
1,Smoke,134,0,581,220,2187
1,Smoke,836,216,995,515,2188
0,Fire,916,0,1186,167,2188
1,Smoke,620,0,794,198,2188
1,Smoke,278,0,556,102,2188
1,Smoke,836,216,995,515,2189
0,Fire,916,0,1185,167,2189
1,Smoke,619,0,793,198,2189
1,Smoke,278,0,561,106,2189
1,Smoke,633,0,1187,191,2190
1,Smoke,331,0,539,100,2190
0,Fire,926,0,1187,166,2191
1,Smoke,331,0,548,100,2191
1,Smoke,620,0,903,186,2192
1,Smoke,1023,59,1187,180,2193
1,Smoke,621,0,903,192,2193
1,Smoke,320,0,541,101,2193
0,Fire,955,59,1216,182,2194
1,Smoke,618,0,903,196,2194
1,Smoke,319,0,564,102,2194
0,Fire,955,59,1216,182,2195
1,Smoke,621,0,903,195,2195
1,Smoke,315,0,564,102,2195
0,Fire,943,0,1225,189,2196
1,Smoke,685,0,919,163,2196
1,Smoke,314,0,563,103,2196
1,Smoke,677,61,824,234,2197
0,Fire,941,0,1233,214,2197
1,Smoke,642,0,855,87,2197
1,Smoke,311,0,567,104,2197
1,Smoke,964,59,1232,203,2198
1,Smoke,964,58,1232,204,2199
1,Smoke,301,16,513,103,2199
1,Smoke,964,58,1237,212,2200
1,Smoke,294,0,567,104,2200
1,Smoke,964,59,1237,212,2201
1,Smoke,294,0,567,105,2201
1,Smoke,1004,58,1240,225,2202
1,Smoke,593,0,933,214,2202
1,Smoke,976,60,1235,209,2203
1,Smoke,1000,0,1246,240,2204
1,Smoke,1003,53,1255,236,2205
1,Smoke,1003,0,1246,236,2206
1,Smoke,1003,0,1247,236,2207
1,Smoke,1004,0,1256,246,2208
1,Smoke,637,0,937,131,2208
1,Smoke,1004,0,1260,247,2209
1,Smoke,1003,0,1264,246,2210
1,Smoke,734,0,945,116,2210
1,Smoke,372,0,533,125,2210
1,Smoke,1003,0,1264,247,2211
1,Smoke,734,0,945,114,2211
1,Smoke,250,0,533,125,2211
1,Smoke,251,27,498,115,2212
1,Smoke,1023,0,1259,240,2212
1,Smoke,251,27,526,118,2213
1,Smoke,1023,0,1259,246,2213
1,Smoke,247,27,528,118,2214
1,Smoke,1023,0,1259,246,2214
1,Smoke,722,0,940,104,2214
1,Smoke,247,27,528,118,2215
1,Smoke,1019,0,1259,246,2215
1,Smoke,761,0,941,105,2215
1,Smoke,214,22,475,133,2216
1,Smoke,1033,0,1279,252,2216
1,Smoke,795,0,976,113,2216
1,Smoke,218,22,473,132,2217
1,Smoke,1033,0,1279,252,2217
1,Smoke,215,22,473,135,2218
1,Smoke,1033,0,1279,252,2218
1,Smoke,821,0,986,113,2218
1,Smoke,215,23,473,135,2219
1,Smoke,1033,0,1279,252,2219
1,Smoke,780,0,987,113,2219
1,Smoke,1035,0,1279,241,2220
1,Smoke,710,0,986,112,2220
1,Smoke,214,23,473,153,2221
1,Smoke,1031,0,1279,252,2221
1,Smoke,784,0,991,117,2221
1,Smoke,215,23,472,157,2222
1,Smoke,1031,0,1279,252,2222
1,Smoke,744,0,996,117,2222
1,Smoke,215,23,472,157,2223
1,Smoke,1031,0,1279,252,2223
1,Smoke,757,0,997,115,2223
1,Smoke,636,0,765,213,2223
1,Smoke,1031,0,1279,251,2224
1,Smoke,757,0,998,116,2224
1,Smoke,636,0,765,214,2224
1,Smoke,217,0,485,157,2224
1,Smoke,1031,0,1279,252,2225
1,Smoke,744,0,1001,118,2225
1,Smoke,216,0,473,157,2225
0,Fire,275,24,466,153,2226
1,Smoke,1034,0,1279,245,2226
1,Smoke,727,0,995,114,2226
1,Smoke,1031,0,1279,252,2227
1,Smoke,774,0,1008,118,2227
1,Smoke,635,0,765,213,2227
1,Smoke,275,0,482,162,2227
1,Smoke,1062,124,1239,246,2228
1,Smoke,634,0,854,195,2228
1,Smoke,1037,0,1239,246,2229
1,Smoke,633,0,867,195,2229
1,Smoke,266,0,436,159,2229
